soc_2010,title_2010,group_id,oews_tot_emp_allocated,oews_tot_emp_imputed,oews_a_mean,equal_1p_api_task_count,equal_claude_ai_task_count,equal_1p_api_automation_count,equal_claude_ai_automation_count,equal_1p_api_augmentation_count,equal_claude_ai_augmentation_count,equal_total_task_count,equal_total_automation_count,equal_total_augmentation_count,emp_1p_api_task_count,emp_claude_ai_task_count,emp_1p_api_automation_count,emp_claude_ai_automation_count,emp_1p_api_augmentation_count,emp_claude_ai_augmentation_count,emp_total_task_count,emp_total_automation_count,emp_total_augmentation_count,emp_1p_api_task_count_pc,emp_claude_ai_task_count_pc,emp_1p_api_automation_count_pc,emp_claude_ai_automation_count_pc,emp_1p_api_augmentation_count_pc,emp_claude_ai_augmentation_count_pc,emp_total_task_count_pc,emp_total_automation_count_pc,emp_total_augmentation_count_pc
41-1012,First-Line Supervisors of Non-Retail Sales Workers,439,237520.0,237520.0,96890.0,2924.5,1023.0,2321.0,182.0,168.0,427.0,3947.5,2503.0,595.0,2874.5838403212756,856.8274942308269,2285.575628615099,125.321005784158,168.0,336.8288728384332,3731.4113345521023,2410.896634399257,504.8288728384332,0.012102491749415946,0.0036073909322618175,0.009622666001242418,0.000527622961368129,0.0007073088582014146,0.0014181074134322718,0.015709882681677764,0.010150288962610547,0.0021254162716336862
41-2011,Cashiers,440,3296040.0,3296040.0,28730.0,8603.0,24539.0,4596.0,11369.0,1548.0,8246.0,33142.0,15965.0,9794.0,8603.0,24539.0,4596.0,11369.0,1548.0,8246.0,33142.0,15965.0,9794.0,0.0026101018191526802,0.0074449945995801025,0.0013944005533913424,0.003449290663948253,0.0004696544944842902,0.002501790026820063,0.010055096418732782,0.004843691217339596,0.002971444521304353
41-2012,Gaming Change Persons and Booth Cashiers,441,18800.0,18800.0,32950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41-2021,Counter and Rental Clerks,442,370770.0,370770.0,39320.0,1438.0,3866.0,1113.0,1640.0,41.0,1989.0,5304.0,2753.0,2030.0,1438.0,3866.0,1113.0,1640.0,41.0,1989.0,5304.0,2753.0,2030.0,0.003878415190009979,0.010426949321681905,0.003001860991989643,0.0044232273377026185,0.00011058068344256547,0.005364511691884457,0.014305364511691884,0.007425088329692262,0.005475092375327022
41-2022,Parts Salespersons,443,259280.0,259280.0,39250.0,529.0,383.0,412.0,68.0,20.0,79.0,912.0,480.0,99.0,529.0,383.0,412.0,68.0,20.0,79.0,912.0,480.0,99.0,0.0020402653502005555,0.0014771675408824436,0.0015890157358839864,0.00026226473310706573,7.71366862079605e-05,0.000304689910521444,0.003517432891082999,0.0018512804689910522,0.0003818265967294045
41-2031,Retail Salespersons,444,3640040.0,3640040.0,34730.0,5806.0,8706.0,3465.0,2360.0,254.0,2354.0,14512.0,5825.0,2608.0,5806.0,8706.0,3465.0,2360.0,254.0,2354.0,14512.0,5825.0,2608.0,0.00159503741717124,0.002391731958989462,0.0009519126163448754,0.0006483445236865529,6.977945297304426e-05,0.0006466961901517565,0.003986769376160702,0.0016002571400314282,0.0007164756431248009
41-3011,Advertising Sales Agents,445,106560.0,106560.0,73260.0,2521.0,1253.0,2215.0,380.0,83.0,555.0,3774.0,2595.0,638.0,2521.0,1253.0,2215.0,380.0,83.0,555.0,3774.0,2595.0,638.0,0.023658033033033033,0.011758633633633634,0.020786411411411413,0.003566066066066066,0.0007789039039039039,0.005208333333333333,0.035416666666666666,0.02435247747747748,0.005987237237237237
41-3021,Insurance Sales Agents,446,445540.0,445540.0,76950.0,2039.0,1256.0,1589.0,290.0,47.0,589.0,3295.0,1879.0,636.0,2039.0,1256.0,1589.0,290.0,47.0,589.0,3295.0,1879.0,636.0,0.004576469003905373,0.0028190510391884007,0.003566458679355389,0.0006508955424877677,0.00010548996723077614,0.001321991291466535,0.007395520043093774,0.004217354221843156,0.0014274812586973112
41-3031,"Securities, Commodities, and Financial Services Sales Agents",447,443220.0,443220.0,100740.0,24376.0,13105.0,21283.0,5592.0,963.0,6269.0,37481.0,26875.0,7232.0,24376.0,13105.0,21283.0,5592.0,963.0,6269.0,37481.0,26875.0,7232.0,0.05499751816253779,0.029567709038400794,0.04801904246198276,0.012616759171517531,0.0021727358873697036,0.014144217318713055,0.08456522720093859,0.06063580163350029,0.016316953206082757
41-3041,Travel Agents,448,53180.0,53180.0,48250.0,1224.0,1315.0,958.0,535.0,40.0,626.0,2539.0,1493.0,666.0,1224.0,1315.0,958.0,535.0,40.0,626.0,2539.0,1493.0,666.0,0.023016171493042498,0.024727341105678827,0.018014291086874766,0.010060172997367431,0.000752162467092892,0.011771342610003762,0.047743512598721324,0.028074464084242197,0.012523505077096653
41-3099,"Sales Representatives, Services, All Other",449,1075750.0,1075750.0,77390.0,0.0,141.0,0.0,0.0,0.0,15.0,141.0,0.0,15.0,0.0,141.0,0.0,0.0,0.0,15.0,141.0,0.0,15.0,0.0,0.00013107134557285616,0.0,0.0,0.0,1.3943760167325122e-05,0.00013107134557285616,0.0,1.3943760167325122e-05
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",450,290830.0,290830.0,109950.0,23989.0,16562.0,18981.0,7031.0,2186.0,8099.0,40551.0,26012.0,10285.0,23989.0,16562.0,18981.0,7031.0,2186.0,8099.0,40551.0,26012.0,10285.0,0.0824846130041605,0.0569473575628374,0.06526493140322526,0.02417563525083382,0.007516418526286834,0.02784788364336554,0.1394319705669979,0.08944056665405907,0.035364302169652376
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",451,1273400.0,1273400.0,76890.0,5554.0,5622.0,4303.0,2309.0,564.0,2802.0,11176.0,6612.0,3366.0,5554.0,5622.0,4303.0,2309.0,564.0,2802.0,11176.0,6612.0,3366.0,0.004361551751217213,0.004414952096748861,0.0033791424532746976,0.0018132558504790324,0.0004429087482330768,0.002200408355583477,0.008776503847966076,0.0051923983037537305,0.002643317103816554
41-9011,Demonstrators and Product Promoters,452,43410.0,43410.0,38470.0,2242.0,1928.0,1926.0,872.0,31.0,771.0,4170.0,2798.0,802.0,2242.0,1928.0,1926.0,872.0,31.0,771.0,4170.0,2798.0,802.0,0.051647085924902095,0.04441372955540198,0.04436765722183829,0.02008753743377102,0.0007141211702372725,0.017760884588804423,0.09606081548030408,0.06445519465560931,0.018475005759041697
41-9012,Models,453,2070.0,2070.0,77310.0,114.0,0.0,56.0,0.0,0.0,0.0,114.0,56.0,0.0,114.0,0.0,56.0,0.0,0.0,0.0,114.0,56.0,0.0,0.05507246376811594,0.0,0.02705314009661836,0.0,0.0,0.0,0.05507246376811594,0.02705314009661836,0.0
41-9021,Real Estate Brokers,454,52310.0,52310.0,90930.0,1549.5,1444.0,1272.5,526.0,0.0,590.5,2993.5,1798.5,590.5,1534.8748165661177,1382.6315832382195,1260.168962987119,495.6025599217349,0.0,571.2865237241155,2917.506399804337,1755.7715229088537,571.2865237241155,0.02934190052697606,0.026431496525295726,0.024090402656989463,0.009474336836584494,0.0,0.010921172313594255,0.055773397052271786,0.033564739493573956,0.010921172313594255
41-9022,Real Estate Sales Agents,455,193010.0,193010.0,65850.0,6012.5,7204.0,4442.5,2298.0,353.0,4255.5,13216.5,6740.5,4608.5,6027.125183433882,7265.36841676178,4454.831037012881,2328.3974400782654,353.0,4274.713476275885,13292.493600195663,6783.2284770911465,4627.713476275885,0.03122700991365153,0.03764244555599078,0.023080830200574484,0.012063610383287215,0.001828920781306668,0.022147626943038626,0.06886945546964231,0.0351444405838617,0.023976547724345293
41-9031,Sales Engineers,456,59700.0,59700.0,125460.0,10400.0,3617.0,9298.0,1402.0,379.0,1731.0,14017.0,10700.0,2110.0,10400.0,3617.0,9298.0,1402.0,379.0,1731.0,14017.0,10700.0,2110.0,0.17420435510887772,0.060586264656616415,0.15574539363484088,0.023484087102177555,0.006348408710217755,0.02899497487437186,0.23479061976549415,0.17922948073701842,0.03534338358458961
41-9041,Telemarketers,457,96520.0,96520.0,33600.0,1761.0,1000.0,1198.0,252.0,93.0,544.0,2761.0,1450.0,637.0,1761.0,1000.0,1198.0,252.0,93.0,544.0,2761.0,1450.0,637.0,0.018244923331951927,0.010360547036883548,0.01241193535018649,0.002610857853294654,0.0009635308744301699,0.00563613758806465,0.028605470368835473,0.015022793203481143,0.00659966846249482
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",458,8640.0,8640.0,36280.0,2849.0,4334.0,2148.0,1446.0,323.0,2680.0,7183.0,3594.0,3003.0,2849.0,4334.0,2148.0,1446.0,323.0,2680.0,7183.0,3594.0,3003.0,0.3297453703703704,0.5016203703703703,0.24861111111111112,0.1673611111111111,0.037384259259259256,0.3101851851851852,0.8313657407407408,0.41597222222222224,0.34756944444444443
41-9099,"Sales and Related Workers, All Other",459,119490.0,119490.0,56440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43-1011,First-Line Supervisors of Office and Administrative Support Workers,460,1495440.0,1495440.0,65510.0,2706.0,7694.0,1788.0,2427.0,319.0,4561.0,10400.0,4215.0,4880.0,2706.0,7694.0,1788.0,2427.0,319.0,4561.0,10400.0,4215.0,4880.0,0.0018095008826833573,0.005144974054458888,0.0011956347295779169,0.0016229337185042529,0.00021331514470657466,0.003049938479644787,0.006954474937142246,0.00281856844808217,0.0032632536243513617
43-2011,"Switchboard Operators, Including Answering Service",461,47430.0,47430.0,37230.0,1304.0,1062.0,659.0,418.0,43.0,391.0,2366.0,1077.0,434.0,1304.0,1062.0,659.0,418.0,43.0,391.0,2366.0,1077.0,434.0,0.02749314779675311,0.022390891840607212,0.01389415981446342,0.008812987560615644,0.0009065991988193127,0.008243727598566309,0.04988403963736032,0.022707147375079065,0.009150326797385621
43-2021,Telephone Operators,462,4030.0,4030.0,41590.0,101.0,224.0,56.0,70.0,0.0,103.0,325.0,126.0,103.0,101.0,224.0,56.0,70.0,0.0,103.0,325.0,126.0,103.0,0.025062034739454096,0.055583126550868486,0.013895781637717122,0.017369727047146403,0.0,0.02555831265508685,0.08064516129032258,0.031265508684863524,0.02555831265508685
43-2099,"Communications Equipment Operators, All Other",463,620.0,620.0,50140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43-3011,Bill and Account Collectors,464,202840.0,202840.0,42820.0,1163.0,642.0,907.0,107.0,0.0,305.0,1805.0,1014.0,305.0,1163.0,642.0,907.0,107.0,0.0,305.0,1805.0,1014.0,305.0,0.005733583119700256,0.0031650562019325578,0.0044715046341944386,0.0005275093669887596,0.0,0.0015036481956221652,0.008898639321632814,0.004999014001183199,0.0015036481956221652
43-3021,Billing and Posting Clerks,465,441980.0,441980.0,44800.0,3788.0,1537.0,2947.0,467.0,129.0,511.0,5325.0,3414.0,640.0,3788.0,1537.0,2947.0,467.0,129.0,511.0,5325.0,3414.0,640.0,0.00857052355310195,0.0034775329200416307,0.006667722521381058,0.0010566088963301506,0.0002918684103353093,0.0011561609122584732,0.012048056473143581,0.007724331417711209,0.0014480293225937826
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",466,1550750.0,1550750.0,47440.0,3490.0,3774.0,3067.0,1812.0,89.0,1424.0,7264.0,4879.0,1513.0,3490.0,3774.0,3067.0,1812.0,89.0,1424.0,7264.0,4879.0,1513.0,0.002250523940029018,0.0024336611317104626,0.0019777527003063036,0.0011684668708689344,5.739158471707238e-05,0.0009182653554731581,0.004684185071739481,0.0031462195711752378,0.0009756569401902306
43-3041,Gaming Cage Workers,467,11730.0,11730.0,33370.0,336.0,507.0,258.0,276.0,0.0,133.0,843.0,534.0,133.0,336.0,507.0,258.0,276.0,0.0,133.0,843.0,534.0,133.0,0.02864450127877238,0.043222506393861895,0.021994884910485932,0.023529411764705882,0.0,0.0113384484228474,0.07186700767263426,0.04552429667519182,0.0113384484228474
43-3051,Payroll and Timekeeping Clerks,468,159190.0,159190.0,52300.0,193.0,488.0,141.0,167.0,18.0,200.0,681.0,308.0,218.0,193.0,488.0,141.0,167.0,18.0,200.0,681.0,308.0,218.0,0.00121238771279603,0.003065519190903951,0.0008857340285193793,0.0010490608706577047,0.00011307242917268673,0.0012563603241409636,0.004277906903699981,0.001934794899177084,0.0013694327533136505
43-3061,Procurement Clerks,469,63340.0,63340.0,46560.0,1558.0,445.0,1391.0,155.0,0.0,57.0,2003.0,1546.0,57.0,1558.0,445.0,1391.0,155.0,0.0,57.0,2003.0,1546.0,57.0,0.024597410798863278,0.007025576255131039,0.021960846226712977,0.002447110830438901,0.0,0.0008999052731291443,0.031622987053994314,0.024407957057151878,0.0008999052731291443
43-3071,Tellers,470,352440.0,352440.0,36800.0,58.0,197.0,17.0,39.0,0.0,17.0,255.0,56.0,17.0,58.0,197.0,17.0,39.0,0.0,17.0,255.0,56.0,17.0,0.00016456701849960277,0.0005589603904210646,4.8235160594711156e-05,0.00011065713312904324,0.0,4.8235160594711156e-05,0.0007235274089206674,0.0001588922937237544,4.8235160594711156e-05
43-3099,"Financial Clerks, All Other",471,41850.0,41850.0,49710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43-4011,Brokerage Clerks,472,42700.0,42700.0,59200.0,590.0,196.0,531.0,38.0,0.0,34.0,786.0,569.0,34.0,590.0,196.0,531.0,38.0,0.0,34.0,786.0,569.0,34.0,0.013817330210772834,0.0045901639344262295,0.01243559718969555,0.0008899297423887588,0.0,0.0007962529274004684,0.018407494145199065,0.01332552693208431,0.0007962529274004684
43-4021,Correspondence Clerks,473,4970.0,4970.0,42560.0,4100.0,8270.0,3046.0,3615.0,604.0,4321.0,12370.0,6661.0,4925.0,4100.0,8270.0,3046.0,3615.0,604.0,4321.0,12370.0,6661.0,4925.0,0.8249496981891348,1.663983903420523,0.612877263581489,0.727364185110664,0.12152917505030181,0.8694164989939638,2.488933601609658,1.340241448692153,0.9909456740442656
43-4031,"Court, Municipal, and License Clerks",474,159760.0,159760.0,46280.0,888.0,2027.0,615.0,734.0,16.0,763.0,2915.0,1349.0,779.0,888.0,2027.0,615.0,734.0,16.0,763.0,2915.0,1349.0,779.0,0.0055583375062593894,0.012687781672508763,0.0038495242864296443,0.0045943915873810715,0.00010015022533800701,0.004775913870806209,0.01824611917876815,0.008443915873810716,0.004876064096144216
43-4041,"Credit Authorizers, Checkers, and Clerks",475,16290.0,16290.0,46180.0,1011.0,390.0,812.0,132.0,0.0,89.0,1401.0,944.0,89.0,1011.0,390.0,812.0,132.0,0.0,89.0,1401.0,944.0,89.0,0.06206261510128913,0.02394106813996317,0.04984653161448742,0.008103130755064457,0.0,0.005463474524248005,0.08600368324125231,0.057949662369551874,0.005463474524248005
43-4051,Customer Service Representatives,476,2879840.0,2879840.0,41190.0,17262.0,2986.0,13151.0,1070.0,965.0,1179.0,20248.0,14221.0,2144.0,17262.0,2986.0,13151.0,1070.0,965.0,1179.0,20248.0,14221.0,2144.0,0.005994083004611368,0.0010368631590643924,0.004566573142952386,0.00037154841935663094,0.0003350880604478027,0.00040939774431912883,0.00703094616367576,0.004938121562309017,0.0007444858047669315
43-4061,"Eligibility Interviewers, Government Programs",477,149760.0,149760.0,50020.0,518.0,1923.0,318.0,559.0,25.0,1170.0,2441.0,877.0,1195.0,518.0,1923.0,318.0,559.0,25.0,1170.0,2441.0,877.0,1195.0,0.0034588675213675212,0.012840544871794871,0.0021233974358974357,0.003732638888888889,0.0001669337606837607,0.0078125,0.016299412393162394,0.005856036324786325,0.00797943376068376
43-4071,File Clerks,478,87250.0,87250.0,39560.0,1402.0,585.0,1254.0,284.0,0.0,63.0,1987.0,1538.0,63.0,1402.0,585.0,1254.0,284.0,0.0,63.0,1987.0,1538.0,63.0,0.016068767908309457,0.00670487106017192,0.014372492836676218,0.0032550143266475646,0.0,0.0007220630372492836,0.022773638968481374,0.017627507163323782,0.0007220630372492836
43-4081,"Hotel, Motel, and Resort Desk Clerks",479,243180.0,243180.0,30300.0,1318.0,748.0,1033.0,344.0,0.0,292.0,2066.0,1377.0,292.0,1318.0,748.0,1033.0,344.0,0.0,292.0,2066.0,1377.0,292.0,0.005419853606382104,0.0030759108479315733,0.004247882227156838,0.001414590015626285,0.0,0.001200756641171149,0.008495764454313676,0.0056624722427831235,0.001200756641171149
43-4111,"Interviewers, Except Eligibility and Loan",480,168680.0,168680.0,41140.0,14219.0,1733.0,11778.0,945.0,1008.0,407.0,15952.0,12723.0,1415.0,14219.0,1733.0,11778.0,945.0,1008.0,407.0,15952.0,12723.0,1415.0,0.08429570784918189,0.010273891391984823,0.06982451980080626,0.005602323926962295,0.005975812188759782,0.0024128527389139197,0.0945695992411667,0.07542684372776856,0.008388664927673702
43-4121,"Library Assistants, Clerical",481,77660.0,77660.0,33980.0,6525.5,1825.5,5856.5,908.0,340.0,656.0,8351.0,6764.5,996.0,6550.0,1835.0,5872.0,908.0,340.0,656.0,8385.0,6780.0,996.0,0.0843420036054597,0.023628637651300542,0.07561164048416173,0.011691990728817924,0.004378058202420809,0.008447077002317796,0.10797064125676023,0.08730363121297965,0.012825135204738604
43-4131,Loan Interviewers and Clerks,482,242630.0,242630.0,46740.0,989.0,316.0,714.0,83.0,17.0,0.0,1305.0,797.0,17.0,989.0,316.0,714.0,83.0,17.0,0.0,1305.0,797.0,17.0,0.004076165354655236,0.0013023945925895396,0.0029427523389523144,0.0003420846556485183,7.0065531879817e-05,0.0,0.005378559947244776,0.0032848369946008324,7.0065531879817e-05
43-4141,New Accounts Clerks,483,45170.0,45170.0,42880.0,102.0,188.0,60.0,72.0,15.0,87.0,290.0,132.0,102.0,102.0,188.0,60.0,72.0,15.0,87.0,290.0,132.0,102.0,0.002258135930927607,0.004162054460925393,0.0013283152534868275,0.001593978304184193,0.0003320788133717069,0.0019260571175559,0.006420190391853,0.0029222935576710208,0.002258135930927607
43-4151,Order Clerks,484,113500.0,113500.0,40540.0,1288.0,541.0,939.0,152.0,15.0,188.0,1829.0,1091.0,203.0,1288.0,541.0,939.0,152.0,15.0,188.0,1829.0,1091.0,203.0,0.011348017621145375,0.004766519823788546,0.008273127753303964,0.0013392070484581498,0.00013215859030837003,0.001656387665198238,0.01611453744493392,0.009612334801762115,0.0017885462555066079
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",485,103680.0,103680.0,46900.0,2435.0,3151.0,2054.0,1338.0,82.0,1469.0,5586.0,3392.0,1551.0,2435.0,3151.0,2054.0,1338.0,82.0,1469.0,5586.0,3392.0,1551.0,0.023485725308641976,0.03039158950617284,0.019810956790123457,0.012905092592592593,0.0007908950617283951,0.014168595679012345,0.053877314814814815,0.03271604938271605,0.01495949074074074
43-4171,Receptionists and Information Clerks,486,1011170.0,1011170.0,34600.0,3390.0,2365.0,2674.0,1151.0,155.0,832.0,5755.0,3825.0,987.0,3390.0,2365.0,2674.0,1151.0,155.0,832.0,5755.0,3825.0,987.0,0.0033525519942245122,0.002338874768832145,0.002644461366535795,0.0011382853526113314,0.00015328777554713847,0.0008228092210014142,0.005691426763056657,0.0037827467191471264,0.0009760969965485526
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,487,119130.0,119130.0,45440.0,2870.0,8572.0,2124.0,4740.0,179.0,2975.0,11442.0,6864.0,3154.0,2870.0,8572.0,2124.0,4740.0,179.0,2975.0,11442.0,6864.0,3154.0,0.024091328800470074,0.07195500713506253,0.01782926215059179,0.03978846638126417,0.001502560228322001,0.024972718878536054,0.0960463359355326,0.057617728531855955,0.026475279106858055
43-4199,"Information and Record Clerks, All Other",488,150590.0,150590.0,45910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43-5011,Cargo and Freight Agents,489,93480.0,93480.0,49740.0,1041.0,730.0,806.0,131.0,23.0,142.0,1771.0,937.0,165.0,1041.0,730.0,806.0,131.0,23.0,142.0,1771.0,937.0,165.0,0.01113607188703466,0.00780915703893881,0.008622165169020111,0.0014013692768506632,0.0002460419341035516,0.0015190415062045358,0.01894522892597347,0.010023534445870775,0.0017650834403080873
43-5021,Couriers and Messengers,490,75800.0,75800.0,36250.0,297.0,803.0,221.0,368.0,0.0,385.0,1100.0,589.0,385.0,297.0,803.0,221.0,368.0,0.0,385.0,1100.0,589.0,385.0,0.00391820580474934,0.010593667546174142,0.0029155672823219,0.004854881266490765,0.0,0.005079155672823219,0.014511873350923483,0.007770448548812665,0.005079155672823219
43-5031,"Police, Fire, and Ambulance Dispatchers",491,95730.0,95730.0,49370.0,213.0,509.0,151.0,207.0,0.0,93.0,722.0,358.0,93.0,213.0,509.0,151.0,207.0,0.0,93.0,722.0,358.0,93.0,0.0022250078345346287,0.005317037501305756,0.0015773529719001359,0.002162331557505484,0.0,0.0009714822939517392,0.007542045335840385,0.00373968452940562,0.0009714822939517392
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",492,206370.0,206370.0,48350.0,287.0,161.0,170.0,0.0,0.0,58.0,448.0,170.0,58.0,287.0,161.0,170.0,0.0,0.0,58.0,448.0,170.0,58.0,0.0013907060134709503,0.000780152153898338,0.0008237631438678103,0.0,0.0,0.0002810486020254882,0.002170858167369288,0.0008237631438678103,0.0002810486020254882
43-5041,"Meter Readers, Utilities",493,20460.0,20460.0,49800.0,50.0,22.0,15.0,0.0,0.0,0.0,72.0,15.0,0.0,50.0,22.0,15.0,0.0,0.0,0.0,72.0,15.0,0.0,0.0024437927663734115,0.001075268817204301,0.0007331378299120235,0.0,0.0,0.0,0.0035190615835777126,0.0007331378299120235,0.0
43-5051,Postal Service Clerks,494,77690.0,77690.0,56400.0,0.0,71.0,0.0,0.0,0.0,16.0,71.0,0.0,16.0,0.0,71.0,0.0,0.0,0.0,16.0,71.0,0.0,16.0,0.0,0.0009138885313425151,0.0,0.0,0.0,0.00020594671128845412,0.0009138885313425151,0.0,0.00020594671128845412
43-5052,Postal Service Mail Carriers,495,326760.0,326760.0,56240.0,0.0,96.0,0.0,0.0,0.0,22.0,96.0,0.0,22.0,0.0,96.0,0.0,0.0,0.0,22.0,96.0,0.0,22.0,0.0,0.00029379360998898276,0.0,0.0,0.0,6.732770228914188e-05,0.00029379360998898276,0.0,6.732770228914188e-05
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",496,119530.0,119530.0,52990.0,26.0,0.0,24.0,0.0,0.0,0.0,26.0,24.0,0.0,26.0,0.0,24.0,0.0,0.0,0.0,26.0,24.0,0.0,0.00021751861457374719,0.0,0.0002007864134526897,0.0,0.0,0.0,0.00021751861457374719,0.0002007864134526897,0.0
43-5061,"Production, Planning, and Expediting Clerks",497,389920.0,389920.0,55080.0,287.0,406.0,188.0,154.0,0.0,84.0,693.0,342.0,84.0,287.0,406.0,188.0,154.0,0.0,84.0,693.0,342.0,84.0,0.0007360484201887566,0.0010412392285597046,0.00048215018465326223,0.00039495281083299136,0.0,0.0002154288059089044,0.0017772876487484612,0.0008771029954862536,0.0002154288059089044
43-5071,"Shipping, Receiving, and Traffic Clerks",498,848240.0,848240.0,40450.0,886.0,155.0,811.0,66.0,0.0,55.0,1041.0,877.0,55.0,886.0,155.0,811.0,66.0,0.0,55.0,1041.0,877.0,55.0,0.0010445157031028953,0.00018273130246156748,0.0009560973309440724,7.780816749976422e-05,0.0,6.484013958313685e-05,0.0012272470055644628,0.0010339054984438367,6.484013958313685e-05
43-5081,Stock Clerks and Order Fillers,783,2842060.0,2842060.0,35550.0,1157.0,1146.0,951.0,466.0,60.0,448.0,2303.0,1417.0,508.0,1157.0,1146.0,951.0,466.0,60.0,448.0,2303.0,1417.0,508.0,0.00040709907602232186,0.000403228644011738,0.00033461644018775114,0.00016396557426655314,2.1111447330457485e-05,0.0001576321400674159,0.0008103277200340598,0.0004985820144543043,0.00017874358739787338
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",499,52610.0,52610.0,41470.0,168.0,595.0,144.0,380.0,0.0,136.0,763.0,524.0,136.0,168.0,595.0,144.0,380.0,0.0,136.0,763.0,524.0,136.0,0.003193309256795286,0.011309636951149971,0.0027371222201102454,0.007222961414179814,0.0,0.002585059874548565,0.014502946207945257,0.00996008363429006,0.002585059874548565
43-6011,Executive Secretaries and Executive Administrative Assistants,500,475240.0,475240.0,71060.0,3078.0,8022.0,2433.0,3580.0,264.0,4029.0,11100.0,6013.0,4293.0,3078.0,8022.0,2433.0,3580.0,264.0,4029.0,11100.0,6013.0,4293.0,0.0064767275481861794,0.016879892264960863,0.005119518559043851,0.007533035939735712,0.0005555087955559296,0.008477821732177426,0.02335661981314704,0.012652554498779564,0.009033330527733356
43-6012,Legal Secretaries,501,159940.0,159940.0,54180.0,620.0,568.0,475.0,289.0,0.0,101.0,1188.0,764.0,101.0,620.0,568.0,475.0,289.0,0.0,101.0,1188.0,764.0,101.0,0.0038764536701262975,0.0035513317494060273,0.002969863698887083,0.0018069275978491934,0.0,0.0006314868075528323,0.007427785419532325,0.004776791296736276,0.0006314868075528323
43-6013,Medical Secretaries,502,682630.0,682630.0,41260.0,803.0,797.0,572.0,295.0,0.0,279.0,1600.0,867.0,279.0,803.0,797.0,572.0,295.0,0.0,279.0,1600.0,867.0,279.0,0.001176332713182837,0.0011675431785886938,0.0008379356313083222,0.000432152117545376,0.0,0.00040871335862766066,0.002343875891771531,0.0012700877488536983,0.00040871335862766066
