soc_2010,title_2010,group_id,oews_tot_emp_allocated,oews_tot_emp_imputed,oews_emp_was_imputed,oews_a_mean,equal_1p_api_task_count,equal_claude_ai_task_count,equal_1p_api_automation_count,equal_claude_ai_automation_count,equal_1p_api_augmentation_count,equal_claude_ai_augmentation_count,equal_total_task_count,equal_total_automation_count,equal_total_augmentation_count,emp_1p_api_task_count,emp_claude_ai_task_count,emp_1p_api_automation_count,emp_claude_ai_automation_count,emp_1p_api_augmentation_count,emp_claude_ai_augmentation_count,emp_total_task_count,emp_total_automation_count,emp_total_augmentation_count,emp_1p_api_task_count_pc,emp_claude_ai_task_count_pc,emp_1p_api_automation_count_pc,emp_claude_ai_automation_count_pc,emp_1p_api_augmentation_count_pc,emp_claude_ai_augmentation_count_pc,emp_total_task_count_pc,emp_total_automation_count_pc,emp_total_augmentation_count_pc
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,397,174660.0,174660.0,False,51170.0,851.0,2589.0,679.0,1158.0,0.0,1177.0,3440.0,1837.0,1177.0,851.0,2589.0,679.0,1158.0,0.0,1177.0,3440.0,1837.0,1177.0,0.004872323371121035,0.014823084850566815,0.0038875529600366425,0.00663002404671934,0.0,0.0067388068246879654,0.01969540822168785,0.010517577006755983,0.0067388068246879654
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",398,124130.0,124130.0,False,59380.0,1169.0,1510.0,675.0,551.0,0.0,251.0,2679.0,1226.0,251.0,1169.0,1510.0,675.0,551.0,0.0,251.0,2679.0,1226.0,251.0,0.009417546121002176,0.012164666075888182,0.005437847418029485,0.004438894707161846,0.0,0.002022073632482075,0.021582212196890358,0.009876742125191332,0.002022073632482075
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",399,2199900.0,2199900.0,False,37460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37-2012,Maids and Housekeeping Cleaners,400,854910.0,854910.0,False,36180.0,127.0,169.0,73.0,39.0,0.0,57.0,296.0,112.0,57.0,127.0,169.0,73.0,39.0,0.0,57.0,296.0,112.0,57.0,0.00014855364892210876,0.00019768162730579827,8.538910528593654e-05,4.5618837070568834e-05,0.0,6.667368494929291e-05,0.00034623527622790705,0.00013100794235650537,6.667368494929291e-05
37-2019,"Building Cleaning Workers, All Other",401,16370.0,16370.0,False,44150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-2021,Pest Control Workers,402,96110.0,96110.0,False,45800.0,185.0,151.0,82.0,49.0,0.0,16.0,336.0,131.0,16.0,185.0,151.0,82.0,49.0,0.0,16.0,336.0,131.0,16.0,0.0019248777442513786,0.0015711164290916659,0.0008531890542087192,0.0005098324836125273,0.0,0.00016647591301633544,0.0034959941733430444,0.0013630215378212466,0.00016647591301633544
37-3011,Landscaping and Groundskeeping Workers,403,943430.0,943430.0,False,40880.0,0.0,385.0,0.0,107.0,0.0,215.0,385.0,107.0,215.0,0.0,385.0,0.0,107.0,0.0,215.0,385.0,107.0,215.0,0.0,0.0004080853905430186,0.0,0.00011341593970935841,0.0,0.0002278918414720753,0.0004080853905430186,0.00011341593970935841,0.0002278918414720753
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",404,25200.0,25200.0,False,45960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37-3013,Tree Trimmers and Pruners,405,47870.0,47870.0,False,54970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37-3019,"Grounds Maintenance Workers, All Other",406,13580.0,13580.0,False,47180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39-1011,Gaming Supervisors,407,12765.0,12765.0,False,62600.0,496.0,1031.0,78.0,45.0,0.0,90.0,1527.0,123.0,90.0,496.0,1031.0,78.0,45.0,0.0,90.0,1527.0,123.0,90.0,0.038856247551899724,0.08076772424598512,0.006110458284371328,0.0035252643948296123,0.0,0.007050528789659225,0.11962397179788484,0.00963572267920094,0.007050528789659225
39-1012,Slot Supervisors,407,12765.0,12765.0,False,62600.0,116.0,24.0,31.0,0.0,0.0,0.0,140.0,31.0,0.0,116.0,24.0,31.0,0.0,0.0,0.0,140.0,31.0,0.0,0.009087348217783,0.0018801410105757932,0.0024285154719937327,0.0,0.0,0.0,0.010967489228358794,0.0024285154719937327,0.0
39-1021,First-Line Supervisors of Personal Service Workers (#),408,199890.0,199890.0,False,51142.91460303167,6946.0,7177.0,4659.0,3239.0,749.0,2140.0,14123.0,7898.0,2889.0,6946.0,7177.0,4659.0,3239.0,749.0,2140.0,14123.0,7898.0,2889.0,0.03474911201160638,0.03590474761118615,0.02330781930061534,0.016203912151683427,0.003747060883485917,0.010705888238531192,0.07065385962279254,0.03951173145229876,0.01445294912201711
39-2011,Animal Trainers,409,20110.0,20110.0,False,45780.0,35.0,47.0,35.0,0.0,0.0,18.0,82.0,35.0,18.0,35.0,47.0,35.0,0.0,0.0,18.0,82.0,35.0,18.0,0.00174042764793635,0.0023371456986573842,0.00174042764793635,0.0,0.0,0.0008950770760815514,0.004077573346593735,0.00174042764793635,0.0008950770760815514
39-2021,Nonfarm Animal Caretakers,410,277300.0,277300.0,False,34750.0,72.0,25.0,54.0,0.0,0.0,0.0,97.0,54.0,0.0,72.0,25.0,54.0,0.0,0.0,0.0,97.0,54.0,0.0,0.00025964659213847816,9.015506671474937e-05,0.00019473494410385863,0.0,0.0,0.0,0.00034980165885322757,0.00019473494410385863,0.0
39-3011,Gaming Dealers,411,82980.0,82980.0,False,40420.0,46.0,62.0,38.0,0.0,0.0,0.0,108.0,38.0,0.0,46.0,62.0,38.0,0.0,0.0,0.0,108.0,38.0,0.0,0.0005543504458905761,0.0007471679922872982,0.000457941672692215,0.0,0.0,0.0,0.0013015184381778742,0.000457941672692215,0.0
39-3012,Gaming and Sports Book Writers and Runners,412,7600.0,7600.0,False,32570.0,21.0,45.0,16.0,0.0,0.0,0.0,66.0,16.0,0.0,21.0,45.0,16.0,0.0,0.0,0.0,66.0,16.0,0.0,0.002763157894736842,0.0059210526315789476,0.002105263157894737,0.0,0.0,0.0,0.008684210526315789,0.002105263157894737,0.0
39-3019,"Gaming Service Workers, All Other",413,14920.0,14920.0,False,37590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39-3021,Motion Picture Projectionists,414,1950.0,1950.0,False,50290.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.01641025641025641,0.0,0.0,0.0,0.0,0.01641025641025641,0.0,0.0
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",415,119210.0,119210.0,False,31770.0,25.0,56.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,25.0,56.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.00020971395017196543,0.0004697592483852026,0.0,0.0,0.0,0.0,0.000679473198557168,0.0,0.0
39-3091,Amusement and Recreation Attendants,416,371590.0,371590.0,False,31350.0,328.0,382.0,287.0,159.0,0.0,179.0,710.0,446.0,179.0,328.0,382.0,287.0,159.0,0.0,179.0,710.0,446.0,179.0,0.0008826932909927609,0.001028014747436691,0.0007723566296186658,0.0004278909550849054,0.0,0.00048171371673080544,0.0019107080384294518,0.0012002475847035711,0.00048171371673080544
39-3092,Costume Attendants,417,6290.0,6290.0,False,65890.0,33.0,150.0,15.0,19.0,0.0,0.0,183.0,34.0,0.0,33.0,150.0,15.0,19.0,0.0,0.0,183.0,34.0,0.0,0.005246422893481717,0.02384737678855326,0.0023847376788553257,0.0030206677265500795,0.0,0.0,0.029093799682034977,0.005405405405405406,0.0
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",418,14960.0,14960.0,False,36490.0,111.0,242.0,66.0,118.0,16.0,55.0,353.0,184.0,71.0,111.0,242.0,66.0,118.0,16.0,55.0,353.0,184.0,71.0,0.007419786096256684,0.016176470588235296,0.004411764705882353,0.007887700534759358,0.0010695187165775401,0.003676470588235294,0.02359625668449198,0.01229946524064171,0.004745989304812835
39-3099,"Entertainment Attendants and Related Workers, All Other",419,8060.0,8060.0,False,36180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39-4011,Embalmers,420,3420.0,3420.0,False,57520.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0
39-4021,Funeral Attendants,422,30560.0,30560.0,False,35900.0,215.0,591.0,84.0,216.0,0.0,189.0,806.0,300.0,189.0,215.0,591.0,84.0,216.0,0.0,189.0,806.0,300.0,189.0,0.007035340314136125,0.019339005235602093,0.00274869109947644,0.007068062827225131,0.0,0.006184554973821989,0.02637434554973822,0.00981675392670157,0.006184554973821989
39-4031,"Morticians, Undertakers, and Funeral Directors",423,25700.0,25700.0,False,56340.0,0.0,196.0,0.0,45.0,0.0,42.0,196.0,45.0,42.0,0.0,202.1571354971664,0.0,45.0,0.0,44.91653786707882,202.1571354971664,45.0,44.91653786707882,0.0,0.007866036400667954,0.0,0.0017509727626459145,0.0,0.001747725208835752,0.007866036400667954,0.0017509727626459145,0.001747725208835752
39-5011,Barbers,424,18100.0,18100.0,False,47800.0,89.0,371.0,67.0,96.0,0.0,149.0,460.0,163.0,149.0,89.0,371.0,67.0,96.0,0.0,149.0,460.0,163.0,149.0,0.004917127071823205,0.020497237569060772,0.003701657458563536,0.005303867403314917,0.0,0.008232044198895028,0.02541436464088398,0.009005524861878453,0.008232044198895028
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",425,295460.0,295460.0,False,43460.0,480.0,1082.0,360.0,337.0,0.0,583.0,1562.0,697.0,583.0,480.0,1082.0,360.0,337.0,0.0,583.0,1562.0,697.0,583.0,0.0016245853922696812,0.0036620862384079064,0.001218439044202261,0.0011405943274893386,0.0,0.00197319434102755,0.005286671630677587,0.0023590333716915993,0.00197319434102755
39-5091,"Makeup Artists, Theatrical and Performance",426,3320.0,3320.0,False,75410.0,0.0,161.0,0.0,15.0,0.0,33.0,161.0,15.0,33.0,0.0,161.0,0.0,15.0,0.0,33.0,161.0,15.0,33.0,0.0,0.048493975903614456,0.0,0.004518072289156626,0.0,0.009939759036144578,0.048493975903614456,0.004518072289156626,0.009939759036144578
39-5092,Manicurists and Pedicurists,427,147820.0,147820.0,False,36910.0,16.0,95.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,16.0,95.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.00010823975104857258,0.0006426735218508997,0.0,0.0,0.0,0.0,0.0007509132728994723,0.0,0.0
39-5093,Shampooers,428,8890.0,8890.0,False,30830.0,0.0,242.0,0.0,36.0,0.0,152.0,242.0,36.0,152.0,0.0,242.0,0.0,36.0,0.0,152.0,242.0,36.0,152.0,0.0,0.027221597300337456,0.0,0.0040494938132733405,0.0,0.017097862767154106,0.027221597300337456,0.0040494938132733405,0.017097862767154106
39-5094,Skincare Specialists,429,70240.0,70240.0,False,48670.0,72.0,396.0,0.0,47.0,0.0,49.0,468.0,47.0,49.0,72.0,396.0,0.0,47.0,0.0,49.0,468.0,47.0,49.0,0.0010250569476082006,0.005637813211845102,0.0,0.0006691343963553531,0.0,0.0006976082004555809,0.0066628701594533025,0.0006691343963553531,0.0006976082004555809
39-6011,Baggage Porters and Bellhops,430,31220.0,31220.0,False,36960.0,128.0,434.0,102.0,206.0,0.0,199.0,562.0,308.0,199.0,128.0,434.0,102.0,206.0,0.0,199.0,562.0,308.0,199.0,0.004099935938500961,0.01390134529147982,0.0032671364509929534,0.006598334401024984,0.0,0.006374119154388212,0.018001281229980782,0.009865470852017937,0.006374119154388212
39-6012,Concierges,431,44200.0,44200.0,False,40770.0,385.0,2351.0,305.0,1258.0,0.0,886.0,2736.0,1563.0,886.0,385.0,2351.0,305.0,1258.0,0.0,886.0,2736.0,1563.0,886.0,0.008710407239819005,0.05319004524886878,0.006900452488687783,0.02846153846153846,0.0,0.02004524886877828,0.06190045248868778,0.03536199095022625,0.02004524886877828
39-7011,Tour Guides and Escorts,432,24505.0,24505.0,False,43090.0,88.0,965.0,36.0,180.0,0.0,189.0,1053.0,216.0,189.0,88.0,965.0,36.0,180.0,0.0,189.0,1053.0,216.0,189.0,0.0035911038563558456,0.039379718424811264,0.0014690879412364824,0.007345439706182412,0.0,0.007712711691491532,0.04297082228116711,0.008814527647418894,0.007712711691491532
39-7012,Travel Guides,433,24505.0,24505.0,False,43090.0,494.0,1135.0,385.0,431.0,38.0,534.0,1629.0,816.0,572.0,494.0,1135.0,385.0,431.0,38.0,534.0,1629.0,816.0,572.0,0.020159151193633953,0.04631707814731687,0.015711079371556826,0.017588247296470107,0.0015507039379718424,0.021791471128341153,0.06647622934095082,0.033299326668026936,0.023342175066312996
39-9011,Childcare Workers,434,520180.0,520180.0,False,33140.0,163.0,1891.0,78.0,767.0,0.0,837.0,2054.0,845.0,837.0,163.0,1891.0,78.0,767.0,0.0,837.0,2054.0,845.0,837.0,0.0003133530700911223,0.0036352800953516093,0.0001499480948902303,0.0014744895997539312,0.0,0.0016090584028605483,0.003948633165442732,0.0016244376946441617,0.0016090584028605483
39-9021,Personal Care Aides,341,1994070.0,1994070.0,False,34990.0,237.0,5335.0,115.0,2075.0,72.0,3139.0,5572.0,2190.0,3211.0,237.0,5335.0,115.0,2075.0,72.0,3139.0,5572.0,2190.0,3211.0,0.00011885239735816697,0.0026754326578304673,5.767099449868861e-05,0.0010405853355198163,3.6107057425265916e-05,0.001574167406359857,0.002794285055188634,0.0010982563300185049,0.0016102744637851228
39-9031,Fitness Trainers and Aerobics Instructors,435,303620.0,303620.0,False,51360.0,89.0,510.0,0.0,0.0,0.0,264.0,599.0,0.0,264.0,89.0,510.0,0.0,0.0,0.0,264.0,599.0,0.0,264.0,0.0002931295698570582,0.0016797312430011197,0.0,0.0,0.0,0.0008695079375535209,0.001972860812858178,0.0,0.0008695079375535209
39-9032,Recreation Workers,436,309640.0,309640.0,False,37170.0,0.0,139.0,0.0,43.0,0.0,51.0,139.0,43.0,51.0,0.0,139.0,0.0,43.0,0.0,51.0,139.0,43.0,51.0,0.0,0.00044890840976618006,0.0,0.0001388709469060845,0.0,0.00016470740214442577,0.00044890840976618006,0.0001388709469060845,0.00016470740214442577
39-9041,Residential Advisors,437,82810.0,82810.0,False,41590.0,289.0,363.0,105.0,144.0,0.0,98.0,652.0,249.0,98.0,289.0,363.0,105.0,144.0,0.0,98.0,652.0,249.0,98.0,0.0034899166767298636,0.004383528559352735,0.001267962806424345,0.0017389204202391015,0.0,0.001183431952662722,0.0078734452360826,0.0030068832266634464,0.001183431952662722
39-9099,"Personal Care and Service Workers, All Other (#)",421,65340.0,65340.0,False,38297.00948882767,,,,,,,,,,,,,,,,,,,,,,,,,,,
41-1011,First-Line Supervisors of Retail Sales Workers,438,1113160.0,1113160.0,False,52350.0,3766.5,1921.0,2779.0,608.0,216.0,706.0,5687.5,3387.0,922.0,3818.517854327901,2094.1691150528836,2815.9158966198006,667.0654345916812,216.0,799.9677368504019,5912.686969380785,3482.981331211482,1015.9677368504019,0.003430340520974434,0.0018812831174789641,0.002529659614628446,0.0005992538670017618,0.0001940421862086313,0.000718645780346403,0.005311623638453398,0.0031289134816302076,0.0009126879665550343
41-1012,First-Line Supervisors of Non-Retail Sales Workers,439,219010.0,219010.0,False,97870.0,2924.5,1023.0,2321.0,182.0,168.0,427.0,3947.5,2503.0,595.0,2872.482145672099,849.8308849471164,2284.084103380199,122.93456540831875,168.0,333.032263149598,3722.313030619215,2407.018668788518,501.032263149598,0.013115757936496502,0.003880329139980441,0.010429131561938719,0.000561319416502985,0.0007670882608100087,0.001520625830553847,0.016996087076476943,0.010990450978441705,0.0022877140913638554
41-2011,Cashiers,440,3148030.0,3148030.0,False,31810.0,8603.0,24539.0,4596.0,11369.0,1548.0,8246.0,33142.0,15965.0,9794.0,8603.0,24539.0,4596.0,11369.0,1548.0,8246.0,33142.0,15965.0,9794.0,0.0027328202081936957,0.007795033719500767,0.0014599606738182292,0.0036114649479198103,0.000491736101625461,0.0026194159521986766,0.010527853927694463,0.00507142562173804,0.0031111520538241377
41-2012,Gaming Change Persons and Booth Cashiers,441,21930.0,21930.0,False,36820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41-2021,Counter and Rental Clerks,442,398620.0,398620.0,False,43700.0,1438.0,3866.0,1113.0,1640.0,41.0,1989.0,5304.0,2753.0,2030.0,1438.0,3866.0,1113.0,1640.0,41.0,1989.0,5304.0,2753.0,2030.0,0.003607445687622297,0.009698459685916412,0.0027921328583613465,0.004114193969193719,0.00010285484922984296,0.004989714515077016,0.013305905373538708,0.006906326827555065,0.005092569364306859
41-2022,Parts Salespersons,443,265060.0,265060.0,False,42390.0,529.0,383.0,412.0,68.0,20.0,79.0,912.0,480.0,99.0,529.0,383.0,412.0,68.0,20.0,79.0,912.0,480.0,99.0,0.0019957745416132196,0.001444955859050781,0.0015543650494227721,0.0002565456877688071,7.545461404964914e-05,0.00029804572549611407,0.0034407304006640006,0.0018109107371915793,0.0003735003395457632
41-2031,Retail Salespersons,444,3800250.0,3800250.0,False,37150.0,5806.0,8706.0,3465.0,2360.0,254.0,2354.0,14512.0,5825.0,2608.0,5806.0,8706.0,3465.0,2360.0,254.0,2354.0,14512.0,5825.0,2608.0,0.0015277942240642063,0.0022909019143477405,0.0009117821195973949,0.0006210117755410828,6.683770804552332e-05,0.0006194329320439445,0.0038186961384119467,0.0015327938951384776,0.0006862706400894678
41-3011,Advertising Sales Agents,445,97470.0,97470.0,False,76350.0,2521.0,1253.0,2215.0,380.0,83.0,555.0,3774.0,2595.0,638.0,2521.0,1253.0,2215.0,380.0,83.0,555.0,3774.0,2595.0,638.0,0.0258643685236483,0.012855237508977121,0.022724941007489483,0.003898635477582846,0.0008515440648404637,0.00569405971068021,0.03871960603262542,0.02662357648507233,0.006545603775520673
41-3021,Insurance Sales Agents,446,469480.0,469480.0,False,81510.0,2039.0,1256.0,1589.0,290.0,47.0,589.0,3295.0,1879.0,636.0,2039.0,1256.0,1589.0,290.0,47.0,589.0,3295.0,1879.0,636.0,0.004343103007582858,0.0026753003322825255,0.003384595722927494,0.0006177046945556787,0.0001001107608417824,0.0012545795348044644,0.007018403339865383,0.0040023004174831725,0.0013546902956462468
41-3031,"Securities, Commodities, and Financial Services Sales Agents",447,472300.0,472300.0,False,110400.0,24376.0,13105.0,21283.0,5592.0,963.0,6269.0,37481.0,26875.0,7232.0,24376.0,13105.0,21283.0,5592.0,963.0,6269.0,37481.0,26875.0,7232.0,0.051611264027101415,0.02774719457971628,0.04506246030065636,0.011839932246453525,0.0020389582892229516,0.01327334321405886,0.0793584586068177,0.05690239254710989,0.015312301503281812
41-3041,Travel Agents,448,59150.0,59150.0,False,52690.0,1224.0,1315.0,958.0,535.0,40.0,626.0,2539.0,1493.0,666.0,1224.0,1315.0,958.0,535.0,40.0,626.0,2539.0,1493.0,666.0,0.02069315300084531,0.022231614539306846,0.016196111580726966,0.009044801352493661,0.000676246830092984,0.010583262890955198,0.042924767540152155,0.025240912933220627,0.011259509721048182
41-3099,"Sales Representatives, Services, All Other",449,1189330.0,1189330.0,False,81260.0,0.0,141.0,0.0,0.0,0.0,15.0,141.0,0.0,15.0,0.0,141.0,0.0,0.0,0.0,15.0,141.0,0.0,15.0,0.0,0.00011855414392977559,0.0,0.0,0.0,1.2612142971252722e-05,0.00011855414392977559,0.0,1.2612142971252722e-05
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",450,293930.0,293930.0,False,114520.0,23989.0,16562.0,18981.0,7031.0,2186.0,8099.0,40551.0,26012.0,10285.0,23989.0,16562.0,18981.0,7031.0,2186.0,8099.0,40551.0,26012.0,10285.0,0.0816146701595618,0.056346749226006194,0.06457659987071752,0.02392066138196169,0.007437144898445208,0.027554179566563468,0.137961419385568,0.0884972612526792,0.034991324465008675
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",451,1266860.0,1266860.0,False,81470.0,5554.0,5622.0,4303.0,2309.0,564.0,2802.0,11176.0,6612.0,3366.0,5554.0,5622.0,4303.0,2309.0,564.0,2802.0,11176.0,6612.0,3366.0,0.004384067694930774,0.00443774371280173,0.0033965868367459703,0.0018226165480005683,0.0004451952070473454,0.002211767677565003,0.008821811407732505,0.005219203384746539,0.0026569628846123488
41-9011,Demonstrators and Product Promoters,452,64770.0,64770.0,False,43730.0,2242.0,1928.0,1926.0,872.0,31.0,771.0,4170.0,2798.0,802.0,2242.0,1928.0,1926.0,872.0,31.0,771.0,4170.0,2798.0,802.0,0.03461479079820905,0.029766867376872008,0.029735988883742473,0.013463023004477381,0.0004786166435077968,0.01190365910143585,0.06438165817508106,0.043199011888219854,0.012382275744943647
41-9012,Models,453,5350.0,5350.0,False,81540.0,114.0,0.0,56.0,0.0,0.0,0.0,114.0,56.0,0.0,114.0,0.0,56.0,0.0,0.0,0.0,114.0,56.0,0.0,0.02130841121495327,0.0,0.010467289719626169,0.0,0.0,0.0,0.02130841121495327,0.010467289719626169,0.0
41-9021,Real Estate Brokers,454,49590.0,49590.0,False,91660.0,1549.5,1444.0,1272.5,526.0,0.0,590.5,2993.5,1798.5,590.5,1534.5295391148675,1381.1827719721887,1259.877846704692,494.88492443482244,0.0,570.8329239352179,2915.712311087056,1754.7627711395146,570.8329239352179,0.030944334323752116,0.027852042185363756,0.025405885192673765,0.009979530639943989,0.0,0.011511049081169952,0.05879637650911587,0.035385415832617756,0.011511049081169952
41-9022,Real Estate Sales Agents,455,190600.0,190600.0,False,70970.0,6012.5,7204.0,4442.5,2298.0,353.0,4255.5,13216.5,6740.5,4608.5,6027.4704608851325,7266.817228027811,4455.122153295308,2329.1150755651774,353.0,4275.167076064782,13294.287688912944,6784.237228860486,4628.167076064782,0.031623664537697445,0.038126008541593974,0.02337419807605093,0.0122199112044343,0.0018520461699895068,0.022430047618388155,0.06974967307929142,0.03559410928048523,0.02428209378837766
41-9031,Sales Engineers,456,56690.0,56690.0,False,130410.0,10400.0,3617.0,9298.0,1402.0,379.0,1731.0,14017.0,10700.0,2110.0,10400.0,3617.0,9298.0,1402.0,379.0,1731.0,14017.0,10700.0,2110.0,0.18345387193508556,0.06380313988357735,0.16401481742811783,0.024730993120479803,0.0066854824484035985,0.03053448579996472,0.24725701181866291,0.18874581054859763,0.03721996824836832
41-9041,Telemarketers,457,66430.0,66430.0,False,36340.0,1761.0,1000.0,1198.0,252.0,93.0,544.0,2761.0,1450.0,637.0,1761.0,1000.0,1198.0,252.0,93.0,544.0,2761.0,1450.0,637.0,0.02650910733102514,0.015053439710973957,0.0180340207737468,0.0037934668071654375,0.001399969893120578,0.008189071202769833,0.0415625470419991,0.021827487580912238,0.009589041095890411
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",458,4590.0,4590.0,False,39890.0,2849.0,4334.0,2148.0,1446.0,323.0,2680.0,7183.0,3594.0,3003.0,2849.0,4334.0,2148.0,1446.0,323.0,2680.0,7183.0,3594.0,3003.0,0.6206971677559913,0.9442265795206972,0.46797385620915033,0.3150326797385621,0.07037037037037037,0.5838779956427015,1.5649237472766884,0.7830065359477124,0.6542483660130719
41-9099,"Sales and Related Workers, All Other",459,99070.0,99070.0,False,57030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43-1011,First-Line Supervisors of Office and Administrative Support Workers,460,1495580.0,1495580.0,False,71560.0,2706.0,7694.0,1788.0,2427.0,319.0,4561.0,10400.0,4215.0,4880.0,2706.0,7694.0,1788.0,2427.0,319.0,4561.0,10400.0,4215.0,4880.0,0.001809331496810602,0.005144492437716471,0.0011955228072052313,0.0016227817970285775,0.00021329517645328233,0.0030496529774401903,0.006953823934527073,0.002818304604233809,0.003262948153893473
43-2011,"Switchboard Operators, Including Answering Service",461,35730.0,35730.0,False,42130.0,1304.0,1062.0,659.0,418.0,43.0,391.0,2366.0,1077.0,434.0,1304.0,1062.0,659.0,418.0,43.0,391.0,2366.0,1077.0,434.0,0.03649594178561433,0.029722921914357683,0.018443884690736077,0.011698852504897845,0.0012034704729918836,0.010943184998600615,0.06621886369997201,0.03014273719563392,0.012146655471592499
43-2021,Telephone Operators,462,3950.0,3950.0,False,42880.0,101.0,224.0,56.0,70.0,0.0,103.0,325.0,126.0,103.0,101.0,224.0,56.0,70.0,0.0,103.0,325.0,126.0,103.0,0.025569620253164557,0.05670886075949367,0.014177215189873417,0.017721518987341773,0.0,0.026075949367088607,0.08227848101265822,0.03189873417721519,0.026075949367088607
43-2099,"Communications Equipment Operators, All Other",463,695.0,695.0,False,55890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43-3011,Bill and Account Collectors,464,165020.0,165020.0,False,48370.0,1163.0,642.0,907.0,107.0,0.0,305.0,1805.0,1014.0,305.0,1163.0,642.0,907.0,107.0,0.0,305.0,1805.0,1014.0,305.0,0.007047630590231487,0.0038904375227245182,0.005496303478366259,0.0006484062537874197,0.0,0.0018482608168706824,0.010938068112956006,0.006144709732153679,0.0018482608168706824
