soc_2010,title_2010,group_id,equal_1p_api_task_count,equal_claude_ai_task_count,equal_1p_api_automation_count,equal_claude_ai_automation_count,equal_1p_api_augmentation_count,equal_claude_ai_augmentation_count,equal_total_task_count,equal_total_automation_count,equal_total_augmentation_count,emp_1p_api_task_count,emp_claude_ai_task_count,emp_1p_api_automation_count,emp_claude_ai_automation_count,emp_1p_api_augmentation_count,emp_claude_ai_augmentation_count,emp_total_task_count,emp_total_automation_count,emp_total_augmentation_count,tot_emp_adjusted,tot_emp_imputed,emp_1p_api_task_count_pc,emp_claude_ai_task_count_pc,emp_1p_api_automation_count_pc,emp_claude_ai_automation_count_pc,emp_1p_api_augmentation_count_pc,emp_claude_ai_augmentation_count_pc,emp_total_task_count_pc,emp_total_automation_count_pc,emp_total_augmentation_count_pc
35-2013,"Cooks, Private Household",384,22.0,100.0,21.0,18.0,0.0,16.0,122.0,39.0,16.0,22.0,100.0,21.0,18.0,0.0,16.0,122.0,39.0,16.0,610.0,610.0,0.036065573770491806,0.16393442622950818,0.03442622950819672,0.029508196721311476,0.0,0.02622950819672131,0.2,0.06393442622950819,0.02622950819672131
35-2014,"Cooks, Restaurant",385,187.0,2144.0,156.0,1199.0,0.0,750.0,2331.0,1355.0,750.0,187.0,2144.0,156.0,1199.0,0.0,750.0,2331.0,1355.0,750.0,1321480.0,1321480.0,0.0001415080061748948,0.0016224233435239276,0.0001180494596967037,0.0009073160395919726,0.0,0.0005675454793110755,0.0017639313496988225,0.0010253654992886762,0.0005675454793110755
35-2015,"Cooks, Short Order",386,49.0,284.0,41.0,71.0,0.0,54.0,333.0,112.0,54.0,49.0,284.0,41.0,71.0,0.0,54.0,333.0,112.0,54.0,133290.0,133290.0,0.0003676194763298072,0.0021306924750543925,0.00030759996999024685,0.0005326731187635981,0.0,0.0004051316677920324,0.0024983119513841997,0.000840273088753845,0.0004051316677920324
35-2019,"Cooks, All Other",387,,,,,,,,,,,,,,,,,,,18590.0,18590.0,,,,,,,,,
35-2021,Food Preparation Workers,388,0.0,467.0,0.0,129.0,0.0,174.0,467.0,129.0,174.0,0.0,467.0,0.0,129.0,0.0,174.0,467.0,129.0,174.0,904330.0,904330.0,0.0,0.0005164044098946181,0.0,0.00014264704256189667,0.0,0.00019240763880441875,0.0005164044098946181,0.00014264704256189667,0.00019240763880441875
35-3011,Bartenders,389,16.0,392.0,0.0,150.0,0.0,142.0,408.0,150.0,142.0,16.0,392.0,0.0,150.0,0.0,142.0,408.0,150.0,142.0,613070.0,613070.0,2.60981617107345e-05,0.0006394049619129952,0.0,0.00024467026603813597,0.0,0.0002316211851827687,0.0006655031236237298,0.00024467026603813597,0.0002316211851827687
35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",390,56.0,206.0,33.0,19.0,0.0,93.0,262.0,52.0,93.0,56.0,206.0,33.0,19.0,0.0,93.0,262.0,52.0,93.0,1662525.0,1662525.0,3.368370400445106e-05,0.0001239079111592307,1.984932557405152e-05,1.1428399572938753e-05,0.0,5.593900843596337e-05,0.00015759161516368174,3.127772514699027e-05,5.593900843596337e-05
35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",390,220.0,740.0,157.0,354.0,0.0,173.0,960.0,511.0,173.0,220.0,740.0,157.0,354.0,0.0,173.0,960.0,511.0,173.0,1662525.0,1662525.0,0.00013232883716034346,0.00044510608863024617,9.443467015533601e-05,0.0002129291288852799,0.0,0.00010405858558517917,0.0005774349257905896,0.0003073637990406159,0.00010405858558517917
35-3031,Waiters and Waitresses,391,44.0,672.0,20.0,275.0,0.0,258.0,716.0,295.0,258.0,44.0,672.0,20.0,275.0,0.0,258.0,716.0,295.0,258.0,2122210.0,2122210.0,2.0733103698502977e-05,0.00031665103830440906,9.42413804477408e-06,0.0001295818981156436,0.0,0.00012157138077758563,0.00033738414200291207,0.00013900603616041768,0.00012157138077758563
35-3041,"Food Servers, Nonrestaurant",392,82.0,0.0,59.0,0.0,0.0,0.0,82.0,59.0,0.0,82.0,0.0,59.0,0.0,0.0,0.0,82.0,59.0,0.0,248870.0,248870.0,0.00032948929159802305,0.0,0.00023707156346687024,0.0,0.0,0.0,0.00032948929159802305,0.00023707156346687024,0.0
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439770.0,439770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35-9021,Dishwashers,394,0.0,20.0,0.0,0.0,0.0,15.0,20.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,15.0,20.0,0.0,15.0,431840.0,431840.0,0.0,4.631344942571323e-05,0.0,0.0,0.0,3.473508706928492e-05,4.631344942571323e-05,0.0,3.473508706928492e-05
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",395,2183.0,5376.0,1650.0,2589.0,145.0,2599.0,7559.0,4239.0,2744.0,2183.0,5376.0,1650.0,2589.0,145.0,2599.0,7559.0,4239.0,2744.0,400420.0,400420.0,0.0054517756355826385,0.013425902802057839,0.004120673293042306,0.006465711003446381,0.0003621197742370511,0.006490684780979971,0.018877678437640478,0.010586384296488687,0.006852804555217022
35-9099,"Food Preparation and Serving Related Workers, All Other",396,,,,,,,,,,,,,,,,,,,81930.0,81930.0,,,,,,,,,
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,397,851.0,2589.0,679.0,1158.0,0.0,1177.0,3440.0,1837.0,1177.0,851.0,2589.0,679.0,1158.0,0.0,1177.0,3440.0,1837.0,1177.0,165750.0,165750.0,0.005134238310708899,0.015619909502262443,0.004096530920060332,0.006986425339366516,0.0,0.00710105580693816,0.020754147812971344,0.011082956259426848,0.00710105580693816
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",398,1169.0,1510.0,675.0,551.0,0.0,251.0,2679.0,1226.0,251.0,1169.0,1510.0,675.0,551.0,0.0,251.0,2679.0,1226.0,251.0,122910.0,122910.0,0.009511024326743145,0.012285412090147262,0.005491823285330729,0.0044829550077292325,0.0,0.002042144658693353,0.021796436416890407,0.009974778293059962,0.002042144658693353
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148350.0,2148350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37-2012,Maids and Housekeeping Cleaners,400,127.0,169.0,73.0,39.0,0.0,57.0,296.0,112.0,57.0,127.0,169.0,73.0,39.0,0.0,57.0,296.0,112.0,57.0,771390.0,771390.0,0.00016463786152270577,0.00021908502832549036,9.463436134769702e-05,5.055808345972854e-05,0.0,7.389258351806479e-05,0.00038372288984819613,0.00014519244480742555,7.389258351806479e-05
37-2019,"Building Cleaning Workers, All Other",401,,,,,,,,,,,,,,,,,,,15630.0,15630.0,,,,,,,,,
37-2021,Pest Control Workers,402,185.0,151.0,82.0,49.0,0.0,16.0,336.0,131.0,16.0,185.0,151.0,82.0,49.0,0.0,16.0,336.0,131.0,16.0,91160.0,91160.0,0.0020293988591487495,0.0016564282580078982,0.0008995173321632295,0.0005375164545853444,0.0,0.00017551557700745942,0.0036858271171566477,0.001437033786748574,0.00017551557700745942
37-3011,Landscaping and Groundskeeping Workers,403,0.0,385.0,0.0,107.0,0.0,215.0,385.0,107.0,215.0,0.0,385.0,0.0,107.0,0.0,215.0,385.0,107.0,215.0,914230.0,914230.0,0.0,0.0004211194119641666,0.0,0.00011703838202640473,0.0,0.00023517058070726186,0.0004211194119641666,0.00011703838202640473,0.00023517058070726186
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22740.0,22740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37-3013,Tree Trimmers and Pruners,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48150.0,48150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37-3019,"Grounds Maintenance Workers, All Other",406,,,,,,,,,,,,,,,,,,,16050.0,16050.0,,,,,,,,,
39-1011,Gaming Supervisors,407,496.0,1031.0,78.0,45.0,0.0,90.0,1527.0,123.0,90.0,496.0,1031.0,78.0,45.0,0.0,90.0,1527.0,123.0,90.0,10950.0,10950.0,0.04529680365296804,0.09415525114155252,0.007123287671232876,0.00410958904109589,0.0,0.00821917808219178,0.13945205479452055,0.011232876712328766,0.00821917808219178
39-1012,Slot Supervisors,407,116.0,24.0,31.0,0.0,0.0,0.0,140.0,31.0,0.0,116.0,24.0,31.0,0.0,0.0,0.0,140.0,31.0,0.0,10950.0,10950.0,0.010593607305936073,0.002191780821917808,0.0028310502283105023,0.0,0.0,0.0,0.012785388127853882,0.0028310502283105023,0.0
39-1021,First-Line Supervisors of Personal Service Workers (#),408,6946.0,7177.0,4659.0,3239.0,749.0,2140.0,14123.0,7898.0,2889.0,6946.0,7177.0,4659.0,3239.0,749.0,2140.0,14123.0,7898.0,2889.0,91770.0,91770.0,0.07568922305764411,0.07820638552904,0.05076822491010134,0.035294758635719736,0.008161708619374524,0.02331916748392721,0.1538956085866841,0.08606298354582108,0.03148087610330173
39-2011,Animal Trainers,409,35.0,47.0,35.0,0.0,0.0,18.0,82.0,35.0,18.0,35.0,47.0,35.0,0.0,0.0,18.0,82.0,35.0,18.0,17710.0,17710.0,0.001976284584980237,0.0026538678712591758,0.001976284584980237,0.0,0.0,0.0010163749294184077,0.004630152456239413,0.001976284584980237,0.0010163749294184077
39-2021,Nonfarm Animal Caretakers,410,72.0,25.0,54.0,0.0,0.0,0.0,97.0,54.0,0.0,72.0,25.0,54.0,0.0,0.0,0.0,97.0,54.0,0.0,256670.0,256670.0,0.0002805158374566564,9.740133245022792e-05,0.00021038687809249231,0.0,0.0,0.0,0.0003779171699068843,0.00021038687809249231,0.0
39-3011,Gaming Dealers,411,46.0,62.0,38.0,0.0,0.0,0.0,108.0,38.0,0.0,46.0,62.0,38.0,0.0,0.0,0.0,108.0,38.0,0.0,71290.0,71290.0,0.0006452517884696311,0.0008696871931547201,0.0005330340861270865,0.0,0.0,0.0,0.0015149389816243512,0.0005330340861270865,0.0
39-3012,Gaming and Sports Book Writers and Runners,412,21.0,45.0,16.0,0.0,0.0,0.0,66.0,16.0,0.0,21.0,45.0,16.0,0.0,0.0,0.0,66.0,16.0,0.0,7910.0,7910.0,0.002654867256637168,0.005689001264222503,0.00202275600505689,0.0,0.0,0.0,0.00834386852085967,0.00202275600505689,0.0
39-3019,"Gaming Service Workers, All Other",413,,,,,,,,,,,,,,,,,,,12260.0,12260.0,,,,,,,,,
39-3021,Motion Picture Projectionists,414,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1900.0,1900.0,0.0,0.016842105263157894,0.0,0.0,0.0,0.0,0.016842105263157894,0.0,0.0
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",415,25.0,56.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,25.0,56.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,98350.0,98350.0,0.0002541942043721403,0.0005693950177935943,0.0,0.0,0.0,0.0,0.0008235892221657346,0.0,0.0
39-3091,Amusement and Recreation Attendants,416,328.0,382.0,287.0,159.0,0.0,179.0,710.0,446.0,179.0,328.0,382.0,287.0,159.0,0.0,179.0,710.0,446.0,179.0,324580.0,324580.0,0.0010105366935732332,0.0011769055394663874,0.0008842196068765789,0.0004898638240187319,0.0,0.0005514819150902705,0.0021874422330396205,0.0013740834308953109,0.0005514819150902705
39-3092,Costume Attendants,417,33.0,150.0,15.0,19.0,0.0,0.0,183.0,34.0,0.0,33.0,150.0,15.0,19.0,0.0,0.0,183.0,34.0,0.0,5730.0,5730.0,0.005759162303664921,0.02617801047120419,0.002617801047120419,0.0033158813263525306,0.0,0.0,0.03193717277486911,0.00593368237347295,0.0
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",418,111.0,242.0,66.0,118.0,16.0,55.0,353.0,184.0,71.0,111.0,242.0,66.0,118.0,16.0,55.0,353.0,184.0,71.0,12130.0,12130.0,0.009150865622423742,0.01995053586150041,0.0054410552349546575,0.009727947238252268,0.0013190436933223414,0.004534212695795548,0.029101401483924157,0.015169002473206924,0.005853256389117889
39-3099,"Entertainment Attendants and Related Workers, All Other",419,,,,,,,,,,,,,,,,,,,4930.0,4930.0,,,,,,,,,
39-4011,Embalmers,420,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3950.0,3950.0,0.0,0.0037974683544303796,0.0,0.0,0.0,0.0,0.0037974683544303796,0.0,0.0
39-4021,Funeral Attendants,421,215.0,591.0,84.0,216.0,0.0,189.0,806.0,300.0,189.0,215.0,591.0,84.0,216.0,0.0,189.0,806.0,300.0,189.0,32950.0,32950.0,0.006525037936267072,0.01793626707132018,0.002549317147192716,0.006555386949924127,0.0,0.005735963581183612,0.024461305007587253,0.009104704097116844,0.005735963581183612
39-4031,"Morticians, Undertakers, and Funeral Directors",422,0.0,196.0,0.0,45.0,0.0,42.0,196.0,45.0,42.0,0.0,201.1818181818182,0.0,45.0,0.0,44.45454545454545,201.1818181818182,45.0,44.45454545454545,23940.0,23940.0,0.0,0.008403584719374193,0.0,0.0018796992481203006,0.0,0.0018569150148097515,0.008403584719374193,0.0018796992481203006,0.0018569150148097515
39-5011,Barbers,423,89.0,371.0,67.0,96.0,0.0,149.0,460.0,163.0,149.0,89.0,371.0,67.0,96.0,0.0,149.0,460.0,163.0,149.0,12690.0,12690.0,0.0070133963750985025,0.029235618597320726,0.005279747832939322,0.007565011820330969,0.0,0.011741528762805358,0.036249014972419225,0.012844759653270291,0.011741528762805358
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",424,480.0,1082.0,360.0,337.0,0.0,583.0,1562.0,697.0,583.0,480.0,1082.0,360.0,337.0,0.0,583.0,1562.0,697.0,583.0,298050.0,298050.0,0.0016104680422747862,0.003630263378627747,0.0012078510317060896,0.0011306827713470893,0.0,0.0019560476430129175,0.0052407314209025335,0.002338533803053179,0.0019560476430129175
39-5091,"Makeup Artists, Theatrical and Performance",425,0.0,161.0,0.0,15.0,0.0,33.0,161.0,15.0,33.0,0.0,161.0,0.0,15.0,0.0,33.0,161.0,15.0,33.0,2970.0,2970.0,0.0,0.054208754208754206,0.0,0.005050505050505051,0.0,0.011111111111111112,0.054208754208754206,0.005050505050505051,0.011111111111111112
39-5092,Manicurists and Pedicurists,426,16.0,95.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,16.0,95.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,138020.0,138020.0,0.00011592522822779307,0.0006883060426025214,0.0,0.0,0.0,0.0,0.0008042312708303144,0.0,0.0
39-5093,Shampooers,427,0.0,242.0,0.0,36.0,0.0,152.0,242.0,36.0,152.0,0.0,242.0,0.0,36.0,0.0,152.0,242.0,36.0,152.0,7480.0,7480.0,0.0,0.03235294117647059,0.0,0.004812834224598931,0.0,0.020320855614973262,0.03235294117647059,0.004812834224598931,0.020320855614973262
39-5094,Skincare Specialists,428,72.0,396.0,0.0,47.0,0.0,49.0,468.0,47.0,49.0,72.0,396.0,0.0,47.0,0.0,49.0,468.0,47.0,49.0,61990.0,61990.0,0.0011614776576867236,0.00638812711727698,0.0,0.0007581868043232779,0.0,0.0007904500725923536,0.007549604774963704,0.0007581868043232779,0.0007904500725923536
39-6011,Baggage Porters and Bellhops,429,128.0,434.0,102.0,206.0,0.0,199.0,562.0,308.0,199.0,128.0,434.0,102.0,206.0,0.0,199.0,562.0,308.0,199.0,26520.0,26520.0,0.0048265460030165915,0.01636500754147813,0.0038461538461538464,0.007767722473604827,0.0,0.007503770739064857,0.021191553544494722,0.011613876319758673,0.007503770739064857
39-6012,Concierges,430,385.0,2351.0,305.0,1258.0,0.0,886.0,2736.0,1563.0,886.0,385.0,2351.0,305.0,1258.0,0.0,886.0,2736.0,1563.0,886.0,37600.0,37600.0,0.010239361702127659,0.06252659574468085,0.008111702127659574,0.033457446808510635,0.0,0.023563829787234043,0.07276595744680851,0.04156914893617021,0.023563829787234043
39-7011,Tour Guides and Escorts,431,88.0,965.0,36.0,180.0,0.0,189.0,1053.0,216.0,189.0,88.0,965.0,36.0,180.0,0.0,189.0,1053.0,216.0,189.0,20590.0,20590.0,0.004273919378338999,0.046867411364740166,0.0017484215638659544,0.008742107819329771,0.0,0.00917921321029626,0.051141330743079166,0.010490529383195725,0.00917921321029626
39-7012,Travel Guides,432,494.0,1135.0,385.0,431.0,38.0,534.0,1629.0,816.0,572.0,494.0,1135.0,385.0,431.0,38.0,534.0,1629.0,816.0,572.0,20590.0,20590.0,0.023992229237493928,0.055123846527440505,0.018698397280233123,0.020932491500728508,0.0018455560951918407,0.025934919864011655,0.07911607576493443,0.03963088878096163,0.027780475959203497
39-9011,Childcare Workers,433,163.0,1891.0,78.0,767.0,0.0,837.0,2054.0,845.0,837.0,163.0,1891.0,78.0,767.0,0.0,837.0,2054.0,845.0,837.0,459460.0,459460.0,0.00035476428851260176,0.004115701040351717,0.00016976450615940452,0.0016693509772341445,0.0,0.0018217037391720715,0.004470465328864319,0.001839115483393549,0.0018217037391720715
39-9021,Personal Care Aides,434,237.0,5335.0,115.0,2075.0,72.0,3139.0,5572.0,2190.0,3211.0,237.0,5335.0,115.0,2075.0,72.0,3139.0,5572.0,2190.0,3211.0,1752115.0,1752115.0,0.0001352650939007999,0.0030448914597500736,6.563496117549362e-05,0.001184282995123037,4.109319308378731e-05,0.0017915490706945606,0.0031801565536508734,0.0012499179562985307,0.001832642263778348
39-9031,Fitness Trainers and Aerobics Instructors,435,89.0,510.0,0.0,0.0,0.0,264.0,599.0,0.0,264.0,89.0,510.0,0.0,0.0,0.0,264.0,599.0,0.0,264.0,250540.0,250540.0,0.0003552326973736729,0.002035603097309811,0.0,0.0,0.0,0.0010537239562544902,0.0023908357946834835,0.0,0.0010537239562544902
39-9032,Recreation Workers,436,0.0,139.0,0.0,43.0,0.0,51.0,139.0,43.0,51.0,0.0,139.0,0.0,43.0,0.0,51.0,139.0,43.0,51.0,270380.0,270380.0,0.0,0.0005140912789407501,0.0,0.0001590354316147644,0.0,0.00018862341889192986,0.0005140912789407501,0.0001590354316147644,0.00018862341889192986
39-9041,Residential Advisors,437,289.0,363.0,105.0,144.0,0.0,98.0,652.0,249.0,98.0,289.0,363.0,105.0,144.0,0.0,98.0,652.0,249.0,98.0,86770.0,86770.0,0.003330644231877377,0.0041834735507663935,0.0012100956551803618,0.001659559755675925,0.0,0.001129422611501671,0.007514117782643771,0.0028696554108562865,0.001129422611501671
39-9099,"Personal Care and Service Workers, All Other (#)",438,,,,,,,,,,,,,,,,,,,62240.0,62240.0,,,,,,,,,
41-1011,First-Line Supervisors of Retail Sales Workers,439,3766.5,1921.0,2779.0,608.0,216.0,706.0,5687.5,3387.0,922.0,3816.4161596787244,2087.1725057691733,2814.4243713849014,664.678994215842,216.0,796.1711271615668,5903.588665447897,3479.103365600743,1012.1711271615668,1097160.0,1097160.0,0.0034784499614265232,0.0019023410494086307,0.0025651904657341693,0.0006058177423674231,0.00019687192387618944,0.0007256654700878329,0.005380791010835153,0.0031710082081015923,0.0009225373939640224
41-1012,First-Line Supervisors of Non-Retail Sales Workers,440,2924.5,1023.0,2321.0,182.0,168.0,427.0,3947.5,2503.0,595.0,2874.5838403212756,856.8274942308269,2285.575628615099,125.321005784158,168.0,336.8288728384332,3731.4113345521023,2410.896634399257,504.8288728384332,237520.0,237520.0,0.012102491749415946,0.0036073909322618175,0.009622666001242418,0.000527622961368129,0.0007073088582014146,0.0014181074134322718,0.015709882681677764,0.010150288962610547,0.0021254162716336862
41-2011,Cashiers,441,8603.0,24539.0,4596.0,11369.0,1548.0,8246.0,33142.0,15965.0,9794.0,8603.0,24539.0,4596.0,11369.0,1548.0,8246.0,33142.0,15965.0,9794.0,3296040.0,3296040.0,0.0026101018191526802,0.0074449945995801025,0.0013944005533913424,0.003449290663948253,0.0004696544944842902,0.002501790026820063,0.010055096418732782,0.004843691217339596,0.002971444521304353
41-2012,Gaming Change Persons and Booth Cashiers,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18800.0,18800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41-2021,Counter and Rental Clerks,443,1438.0,3866.0,1113.0,1640.0,41.0,1989.0,5304.0,2753.0,2030.0,1438.0,3866.0,1113.0,1640.0,41.0,1989.0,5304.0,2753.0,2030.0,370770.0,370770.0,0.003878415190009979,0.010426949321681905,0.003001860991989643,0.0044232273377026185,0.00011058068344256547,0.005364511691884457,0.014305364511691884,0.007425088329692262,0.005475092375327022
41-2022,Parts Salespersons,444,529.0,383.0,412.0,68.0,20.0,79.0,912.0,480.0,99.0,529.0,383.0,412.0,68.0,20.0,79.0,912.0,480.0,99.0,259280.0,259280.0,0.0020402653502005555,0.0014771675408824436,0.0015890157358839864,0.00026226473310706573,7.71366862079605e-05,0.000304689910521444,0.003517432891082999,0.0018512804689910522,0.0003818265967294045
41-2031,Retail Salespersons,445,5806.0,8706.0,3465.0,2360.0,254.0,2354.0,14512.0,5825.0,2608.0,5806.0,8706.0,3465.0,2360.0,254.0,2354.0,14512.0,5825.0,2608.0,3640040.0,3640040.0,0.00159503741717124,0.002391731958989462,0.0009519126163448754,0.0006483445236865529,6.977945297304426e-05,0.0006466961901517565,0.003986769376160702,0.0016002571400314282,0.0007164756431248009
41-3011,Advertising Sales Agents,446,2521.0,1253.0,2215.0,380.0,83.0,555.0,3774.0,2595.0,638.0,2521.0,1253.0,2215.0,380.0,83.0,555.0,3774.0,2595.0,638.0,106560.0,106560.0,0.023658033033033033,0.011758633633633634,0.020786411411411413,0.003566066066066066,0.0007789039039039039,0.005208333333333333,0.035416666666666666,0.02435247747747748,0.005987237237237237
41-3021,Insurance Sales Agents,447,2039.0,1256.0,1589.0,290.0,47.0,589.0,3295.0,1879.0,636.0,2039.0,1256.0,1589.0,290.0,47.0,589.0,3295.0,1879.0,636.0,445540.0,445540.0,0.004576469003905373,0.0028190510391884007,0.003566458679355389,0.0006508955424877677,0.00010548996723077614,0.001321991291466535,0.007395520043093774,0.004217354221843156,0.0014274812586973112
41-3031,"Securities, Commodities, and Financial Services Sales Agents",448,24376.0,13105.0,21283.0,5592.0,963.0,6269.0,37481.0,26875.0,7232.0,24376.0,13105.0,21283.0,5592.0,963.0,6269.0,37481.0,26875.0,7232.0,443220.0,443220.0,0.05499751816253779,0.029567709038400794,0.04801904246198276,0.012616759171517531,0.0021727358873697036,0.014144217318713055,0.08456522720093859,0.06063580163350029,0.016316953206082757
41-3041,Travel Agents,449,1224.0,1315.0,958.0,535.0,40.0,626.0,2539.0,1493.0,666.0,1224.0,1315.0,958.0,535.0,40.0,626.0,2539.0,1493.0,666.0,53180.0,53180.0,0.023016171493042498,0.024727341105678827,0.018014291086874766,0.010060172997367431,0.000752162467092892,0.011771342610003762,0.047743512598721324,0.028074464084242197,0.012523505077096653
41-3099,"Sales Representatives, Services, All Other",450,0.0,141.0,0.0,0.0,0.0,15.0,141.0,0.0,15.0,0.0,141.0,0.0,0.0,0.0,15.0,141.0,0.0,15.0,1075750.0,1075750.0,0.0,0.00013107134557285616,0.0,0.0,0.0,1.3943760167325122e-05,0.00013107134557285616,0.0,1.3943760167325122e-05
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",451,23989.0,16562.0,18981.0,7031.0,2186.0,8099.0,40551.0,26012.0,10285.0,23989.0,16562.0,18981.0,7031.0,2186.0,8099.0,40551.0,26012.0,10285.0,290830.0,290830.0,0.0824846130041605,0.0569473575628374,0.06526493140322526,0.02417563525083382,0.007516418526286834,0.02784788364336554,0.1394319705669979,0.08944056665405907,0.035364302169652376
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",452,5554.0,5622.0,4303.0,2309.0,564.0,2802.0,11176.0,6612.0,3366.0,5554.0,5622.0,4303.0,2309.0,564.0,2802.0,11176.0,6612.0,3366.0,1273400.0,1273400.0,0.004361551751217213,0.004414952096748861,0.0033791424532746976,0.0018132558504790324,0.0004429087482330768,0.002200408355583477,0.008776503847966076,0.0051923983037537305,0.002643317103816554
41-9011,Demonstrators and Product Promoters,453,2242.0,1928.0,1926.0,872.0,31.0,771.0,4170.0,2798.0,802.0,2242.0,1928.0,1926.0,872.0,31.0,771.0,4170.0,2798.0,802.0,43410.0,43410.0,0.051647085924902095,0.04441372955540198,0.04436765722183829,0.02008753743377102,0.0007141211702372725,0.017760884588804423,0.09606081548030408,0.06445519465560931,0.018475005759041697
41-9012,Models,454,114.0,0.0,56.0,0.0,0.0,0.0,114.0,56.0,0.0,114.0,0.0,56.0,0.0,0.0,0.0,114.0,56.0,0.0,2070.0,2070.0,0.05507246376811594,0.0,0.02705314009661836,0.0,0.0,0.0,0.05507246376811594,0.02705314009661836,0.0
41-9021,Real Estate Brokers,455,1549.5,1444.0,1272.5,526.0,0.0,590.5,2993.5,1798.5,590.5,1534.8748165661177,1382.6315832382195,1260.168962987119,495.6025599217349,0.0,571.2865237241155,2917.506399804337,1755.7715229088537,571.2865237241155,52310.0,52310.0,0.02934190052697606,0.026431496525295726,0.024090402656989463,0.009474336836584494,0.0,0.010921172313594255,0.055773397052271786,0.033564739493573956,0.010921172313594255
41-9022,Real Estate Sales Agents,456,6012.5,7204.0,4442.5,2298.0,353.0,4255.5,13216.5,6740.5,4608.5,6027.125183433882,7265.36841676178,4454.831037012881,2328.3974400782654,353.0,4274.713476275885,13292.493600195663,6783.2284770911465,4627.713476275885,193010.0,193010.0,0.03122700991365153,0.03764244555599078,0.023080830200574484,0.012063610383287215,0.001828920781306668,0.022147626943038626,0.06886945546964231,0.0351444405838617,0.023976547724345293
